id,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Attachment URL","Meal course",Categories,Difficulty,Ingredients,"Ingredient Units","Nutritional elements","Nutritional Units",Status,Author,Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date","Одиниці виміру","Приставка до ціни Від",Ціна,"Статус товару","Варіанти оплати",Доставка,"Назва (підказка)","Категорія (підказка)","Ціна (підказка)","Одиниці виміру продукту (підказка)","Статус продукту (підказка)","Опис (підказка)","Теги (підказка)","Варіанти оплати (підказка)","Доставка (підказка)","Зображення (підказка)","Ширина блоку категорії","Зображення для блоку категорії","Фонове зображення категорії","Приставка до ціни Від","Приставка до ціни Від","Приставка до ціни Від","Приставка до ціни Від","Приставка до ціни Від","Приставка до ціни Від","Приставка до ціни Від","Приставка до ціни Від","Приставка до ціни Від","Приставка до ціни Від","Приставка до ціни Від","Приставка до ціни ""Від"""
2630,"Домашні Marshmallow","Домашні маршмеллоу. Ці білі кубики можна кинути у какао або підсмажити на вогні.
Ціна: 150 грн за 45-50 шт

Ми здійснюємо доставку по Києву. Доставка безкоштовна до будь-якої станції метро або при замовленні на суму від 800 грн.

Доставка по Україні - Новою Поштою.",,20161106,recipe,http://nabazari.in.ua/product/domashni-marshmallow/,http://nabazari.in.ua/wp-content/uploads/marshmellou.jpg|http://nabazari.in.ua/wp-content/uploads/Маршмеллоу.jpg,marshmellou|Marshmallow,|,|,"Домашні Marshmallow|Marshmallow",,,"Солоденьке>Пасти і карамелі",,,,,,publish,177,domashni-marshmallow,,,0,0,0,open,closed,20161225,шт,,150,1,"готівкою|переказ на картку","на склад компанії-перевізника|кур'єр",,,,,,,,,,,,,,,,,,,,,,,,,
2632,"Меренги у кишеньках «Сніг»","Крихітні сніжинки-меренги в пакетиках.
Мінімальне замовлення: 10 пакетиків.

Ми здійснюємо доставку по Києву. Доставка безкоштовна до будь-якої станції метро або при замовленні на суму від 800 грн.

Доставка по Україні - Новою Поштою.",,20161106,recipe,http://nabazari.in.ua/product/merengi-u-kishenkax-snig/,http://nabazari.in.ua/wp-content/uploads/snig.jpg|http://nabazari.in.ua/wp-content/uploads/Сніг.jpg,"snig|Меренги у кишеньках «Сніг»",|,|,"Меренги у кишеньках «Сніг»|Меренги у кишеньках «Сніг», меренги в карманах «Снег»",,,"Солоденьке>Пасти і карамелі",,,,,,publish,177,merengi-u-kishenkax-snig,,,0,0,0,open,closed,20161225,шт,,15,1,"готівкою|переказ на картку","на склад компанії-перевізника|кур'єр",,,,,,,,,,,,,,,,,,,,,,,,,
2634,"Яблучні чіпси","Хрусткі яблучні чіпси з корицею.
<strong>Мінімальне замовлення</strong> 10 конвертиків.

Ми здійснюємо доставку по Києву. Доставка безкоштовна до будь-якої станції метро або при замовленні на суму від 800 грн.

Доставка по Україні - Новою Поштою.

&nbsp;",,20161106,recipe,http://nabazari.in.ua/product/yabluchni-chipsi/,http://nabazari.in.ua/wp-content/uploads/yabluchni-chipsi.jpg|http://nabazari.in.ua/wp-content/uploads/Яблучні-чіпси.jpg,"yabluchni-chipsi|Яблучні чіпси",|,"|Яблучні чіпси, яблочные чипсы","Яблучні чіпси|",,,"Мучне>Печиво і пряники|Солоденьке",,,,,,publish,177,yabluchni-chipsi,,,0,0,0,open,closed,20161225,шт,,25,1,"готівкою|переказ на картку","на склад компанії-перевізника|кур'єр",,,,,,,,,,,,,,,,,,,,,,,,,
2636,"Варення з гарбуза","Яскравий гарбуз, соковитий апельсин і ароматний темний ром. Дуже смачно.
<span class=""ecwid-productBrowser-extraField-value-center"">
</span>Вага нетто 200 гр.

Доставка по Україні Новою Поштою по тарифу перевізника.",,20161106,recipe,http://nabazari.in.ua/product/varennya-z-garbuza/,http://nabazari.in.ua/wp-content/uploads/14907232_711412922341757_2471912303045712808_n.jpg|http://nabazari.in.ua/wp-content/uploads/437845267.png,"Варення з гарбуза|Варення з гарбуза","Яскравий гарбуз, соковитий апельсин і ароматний темний ром. Дуже смачно.|","Яскравий гарбуз, соковитий апельсин і ароматний темний ром. Дуже смачно.|","Варення з гарбуза|Варення з гарбуза, варенье из тыквы",,,"Солоденьке>Варення і джеми",,,,,,publish,179,varennya-z-garbuza,,,0,0,0,open,closed,20161106,шт,,65,1,"переказ на картку","на склад компанії-перевізника",,,,,,,,,,,,,,,,,,,,,,,,,
2638,"Джем з перцю чилі","<div class=""ecwid-productBrowser-extraFields-center"">
<div class=""ecwid-productBrowser-fieldRow-center"">Солодкий джем з гострого перцю. Три види перця: чилі, хабанеро і чіпотле - для ідеального гострого смаку джема.
Спробуйте його з сиром чи чорним шоколадом.</div>
<div class=""ecwid-productBrowser-fieldRow-center""></div>
<div class=""ecwid-productBrowser-fieldRow-center"">Вага нетто 200 гр.</div>
<div class=""ecwid-productBrowser-fieldRow-center""></div>
<div class=""ecwid-productBrowser-fieldRow-center"">Доставка по Україні Новою Поштою по тарифу перевізника.</div>
</div>",,20161106,recipe,http://nabazari.in.ua/product/dzhem-z-percyu-chili/,http://nabazari.in.ua/wp-content/uploads/437845487.png,"Джем з перцю чилі",,,"Джем з перцю чилі",,,"Солоденьке>Варення і джеми",,,,,,publish,179,dzhem-z-percyu-chili,,,0,0,0,open,closed,20161106,шт,,75,1,"переказ на картку","на склад компанії-перевізника",,,,,,,,,,,,,,,,,,,,,,,,,
2640,"Соус зі слив","<div>
<div>
<div class=""ecwid-productBrowser-detailsContainer"">
<div class=""ecwid-productBrowser-details"">
<div class=""ecwid-productBrowser-details-leftPanel"">
<div class=""ecwid-productBrowser-details-descr"">
<div class=""gwt-HTML"">

Пряний соус із слив стане смачним доповненням до страв з м'яса та птиці.
Також спробуйте його із жариною робию чи карпоплею по-селянськи.

Вага нетто 200 гр.

Доставка по Україні Новою Поштою по тарифу перевізника.

</div>
</div>
</div>
</div>
</div>
</div>
</div>",,20161106,recipe,http://nabazari.in.ua/product/sous-zi-sliv/,http://nabazari.in.ua/wp-content/uploads/14915451_711412885675094_6841863298682885522_n.jpg,"Соус зі слив","Пряний соус із слив стане смачним доповненням до страв з м'яса та птиці.","Пряний соус із слив стане смачним доповненням до страв з м'яса та птиці.","Соус зі слив",,,"Бакалія>Соуси, оцти",,,,,,publish,179,sous-zi-sliv,,,0,0,0,open,closed,20161106,шт,,65,1,"переказ на картку","на склад компанії-перевізника",,,,,,,,,,,,,,,,,,,,,,,,,
2641,"Червоний цибульний мармелад","<span class=""ecwid-productBrowser-extraField-name-center"">Мармелад з червоної цибулі стане чудовим доповненням до страв із м'яса чи паштета.
Також обов'язково спробуйте його з копченою скумбрією.</span>

<strong>Вага нетто</strong> 200 гр.

Доставка по Україні Новою Поштою по тарифу перевізника.",,20161106,recipe,http://nabazari.in.ua/product/chervonij-cibulnij-marmelad/,http://nabazari.in.ua/wp-content/uploads/433744256.png,"Червоний цибульний мармелад","Мармелад з червоної цибулі стане чудовим доповненням до страв із м'яса чи паштета.","Мармелад з червоної цибулі стане чудовим доповненням до страв із м'яса чи паштета.","Червоний цибульний мармелад",,,"Солоденьке>Варення і джеми",,,,,,publish,179,chervonij-cibulnij-marmelad,,,0,0,0,open,closed,20161106,шт,,65,1,"переказ на картку","на склад компанії-перевізника",,,,,,,,,,,,,,,,,,,,,,,,,
2642,"Вишневий соус","<span class=""ecwid-productBrowser-extraField-name-center"">Соус чудово підходить до шашлика чи стейка.</span>

<span class=""ecwid-productBrowser-extraField-name-center""><strong>Склад</strong>: кочений перець чіпотле, який надає легкий аромат диму.
</span><span class=""ecwid-productBrowser-extraField-value-center"">
</span>Вага нетто 200 гр.

Доставка по Україні Новою Поштою по тарифу перевізника.",,20161106,recipe,http://nabazari.in.ua/product/vishnevij-sous/,http://nabazari.in.ua/wp-content/uploads/433744324.png,"Вишневий соус","Соус чудово підходить до шашлика чи стейка.","Соус чудово підходить до шашлика чи стейка.","Вишневий соус",,,"Бакалія>Соуси, оцти",,,,,,publish,179,vishnevij-sous,,,0,0,0,open,closed,20161106,шт,,65,1,"переказ на картку","на склад компанії-перевізника",,,,,,,,,,,,,,,,,,,,,,,,,
2643,"Соус полуниця та чілі","Ніжний та надзвичайно ароматний соус ідеально смакує із: м’якими сирами, запеченими овочами, м’ясними реберцями, пломбіром.
Особливість соусу в тому, що перша солодка нотка полуниці переходить у ледь відчутну гостроту перцю чілі.

Соус <strong>можна використовувати для</strong> карамелізації риби та м’яса, а якщо додати бальзамік – вийде пікантна заправка для зелених салатів.

<strong>Склад:</strong> полуниця, перець чілі, цукор.

Доставка по Києву кур'єром від 5 баночок - безкоштовна.
Доставка по Україні Новою Поштою.",,20161106,recipe,http://nabazari.in.ua/product/sous-mr-caramba-dzhem-z-polunici-ta-chili/,http://nabazari.in.ua/wp-content/uploads/polunicya-ta-chili-karamba-jpeg.jpg|http://nabazari.in.ua/wp-content/uploads/полуниця-та-чілі-карамба.jpeg.jpg|http://nabazari.in.ua/wp-content/uploads/dzhem-perec-caramba.jpeg.jpg,"polunicya-ta-chili-karamba-jpeg|Джем з полуниці та чілі|Солодкий Чілі",||,||,"Соус Mr. Caramba Джем з полуниці та чілі|Джем з полуниці та чілі, джем из клубники и чили|Солодкий Чілі, сладкий Чилим из клубники и чили",,,"Бакалія>Соуси, оцти",,,,,,publish,178,sous-mr-caramba-dzhem-z-polunici-ta-chili,,,0,0,0,open,closed,20161225,шт,,69,1,"готівкою|переказ на картку","на склад компанії-перевізника|кур'єр",,,,,,,,,,,,,,,,,,,,,,,,,
2647,"Соус Абрикос і жовтий помiдор","Жовтогарячий та по-літньому ароматний соус є найбільш універсальним серед усіх. Цікаве та незвичне поєднання соковитого абрикосу та стиглого помідору підкреслюється додаванням запашного солодкого перцю та гострим чілі.

Його <strong>можна сміливо додавати до</strong>: м’ясних страв, овочів гриль, різноманітних гарнірів.

Доставка по Києву кур'єром від 5 баночок - безкоштовна.
Доставка по Україні Новогою Поштою.",,20161106,recipe,http://nabazari.in.ua/product/sous-mr-caramba-abrikos-zhovtij-pomidor/,http://nabazari.in.ua/wp-content/uploads/abrikos-zhovtij-pomidor-jpeg.jpg|http://nabazari.in.ua/wp-content/uploads/абрикос-жовтий-помідор.jpeg.jpg,"abrikos-zhovtij-pomidor-jpeg|Абрикос і жовтий  помiдор",|,|,"Соус Mr.Caramba Абрикос і жовтий помiдор|Абрикос і жовтий помiдор, абрикос и желтый помидор",,,"Бакалія>Соуси, оцти",,,,,,publish,178,sous-mr-caramba-abrikos-zhovtij-pomidor,,,0,0,0,open,closed,20161225,шт,,69,1,"готівкою|переказ на картку","на склад компанії-перевізника|кур'єр",,,,,,,,,,,,,,,,,,,,,,,,,
2649,"Соус Брусниця з червоним вином","Коли бракує свята та нових вражень, час куштувати кисло-пряний брусничний соус, бо це справжній подарунок для тих, хто любить відкривати досі незвідані смаки в кулінарії.

<strong>Смакує до</strong>: стейку, яловичини, качки, козиного сиру,  дичини,  запечених фруктів, випічки.

Доставка по Києву кур'єром від 5 баночок - безкоштовна.
Доставка по Україні Новогою Поштою.

&nbsp;",,20161106,recipe,http://nabazari.in.ua/product/sous-mr-caramba-brusnicya-z-chervonim-vinom/,http://nabazari.in.ua/wp-content/uploads/brusnicya-z-chervonim-vinom.jpg|http://nabazari.in.ua/wp-content/uploads/брусниця-з-червоним-вином.jpg,"brusnicya-z-chervonim-vinom|Брусниця з червоним  вином",|,|,"Соус Mr. Caramba Брусниця з червоним вином|Брусниця з червоним вином, брусника с красным вином",,,"Бакалія>Соуси, оцти",,,,,,publish,178,sous-mr-caramba-brusnicya-z-chervonim-vinom,,,0,0,0,open,closed,20161225,шт,,69,1,"готівкою|переказ на картку","на склад компанії-перевізника|кур'єр",,,,,,,,,,,,,,,,,,,,,,,,,
2651,"Джем з перцю","Солодко-пряно- гострий джем із перцю запам’ятовується  своєю незвичною зернистою структурою та бурштиновим кольором. Його смак  спонукає  до незвичних експериментів у кулінарії.

Він неодмінно <strong>прикрасить смаком</strong>: сирну тарілку,  біле м'ясо, морепродукти, креветки.

Доставка по Києву кур'єром від 5 баночок - безкоштовна.
Доставка по Україні Новогою Поштою.",,20161106,recipe,http://nabazari.in.ua/product/sous-mr-caramba-dzhem-z-percyu/,http://nabazari.in.ua/wp-content/uploads/dzhem-perec-caramba.jpeg-1.jpg,"Джем з перцю",,,"Джем з перцю, джем из перца",,,"Бакалія>Соуси, оцти",,,,,,publish,178,sous-mr-caramba-dzhem-z-percyu,,,0,0,0,open,closed,20161225,шт,,69,1,"готівкою|переказ на картку","на склад компанії-перевізника|кур'єр",,,,,,,,,,,,,,,,,,,,,,,,,
2654,"Соус Пряна Слива","Пікантний кисло-солодкий соус із слив зробить страви більш ароматними та смачними.

Поєднання соковитих слив, запашного часнику та пряних трав <strong>доповнить смак</strong>: смаженого м’яса, риби,  тушкованих овочів та картоплі, пасти.
І не варто боятися нових експериментів: соус можна подавати навіть до паштетів або тостів.

Доставка по Києву кур'єром від 5 баночок - безкоштовна.
Доставка по Україні Новогою Поштою.

&nbsp;",,20161106,recipe,http://nabazari.in.ua/product/sous-mr-caramba-pryana-sliva/,http://nabazari.in.ua/wp-content/uploads/pryana-sliva.jpg|http://nabazari.in.ua/wp-content/uploads/пряна-слива.jpg,"pryana-sliva|Пряна Слива",|,|,"Соус Пряна Слива|, пряная Слива",,,"Бакалія>Соуси, оцти",,,,,,publish,178,sous-mr-caramba-pryana-sliva,,,0,0,0,open,closed,20161225,шт,,69,1,"готівкою|переказ на картку","на склад компанії-перевізника|кур'єр",,,,,,,,,,,,,,,,,,,,,,,,,
2656,"Соус Mr. Caramba Сацебелі","Приємна гострота соусу Сацебелі здивує найвибагливіших гурманів.

Ідеальне поєднання добірних овочів, прянощів і трав <strong>доповнить страви з</strong>: м’яса, риби, різноманітних омлетів, салатів, пастою, картоплею.

Доставка по Києву кур'єром від 5 баночок - безкоштовна.
Доставка по Україні Новою Поштою.

&nbsp;",,20161106,recipe,http://nabazari.in.ua/product/sous-mr-caramba-sacebeli/,http://nabazari.in.ua/wp-content/uploads/sacebeli.jpg|http://nabazari.in.ua/wp-content/uploads/сацебелі.jpg,sacebeli|Сацебелі,|,|,"Соус Mr. Caramba Сацебелі|Сацебелі, сацебели",,,"Бакалія>Соуси, оцти",,,,,,publish,178,sous-mr-caramba-sacebeli,,,0,0,0,open,closed,20161225,шт,,89,1,"переказ на картку|накладений платіж","на склад компанії-перевізника|кур'єр",,,,,,,,,,,,,,,,,,,,,,,,,
2658,"Соус Mr. Caramba Фірмовий","Перець сорту «Хабанеро» дбайливо вирощений нашими руками. Густий, не до кінця подрібнений і надзвичайно гострий соус додає новизни будь-якій страві.

Він <strong>ідеально смакує із</strong> салатами, закусками, супами, омлетами, рибними та м’ясними стравами, а також морепродуктами.

Доставка по Києву кур'єром від 5 баночок - безкоштовна.
Доставка по Україні Новою Поштою.

&nbsp;",,20161106,recipe,http://nabazari.in.ua/product/sous-mr-caramba-firmovij/,http://nabazari.in.ua/wp-content/uploads/firmovij-z-percem-xabanero.jpg|http://nabazari.in.ua/wp-content/uploads/фірмовий-з-перцем-хабанеро.jpg,firmovij-z-percem-xabanero|Фірмовий,|,|,"Соус Mr. Caramba Фірмовий|Фірмовий,фирменный",,,"Бакалія>Соуси, оцти",,,,,,publish,178,sous-mr-caramba-firmovij,,,0,0,0,open,closed,20161225,шт,,79,1,"готівкою|переказ на картку","на склад компанії-перевізника|кур'єр",,,,,,,,,,,,,,,,,,,,,,,,,
2660,"Соус Mr. Caramba Вишня та часник","Пікантний та надзвичайно ароматний соус із вишні та часнику не залишить байдужим жодну людину.
Новий та незвичний смак придає вишуканості буденним стравам і запах літа навіть взимку.

<strong>Смачно з</strong>: стейком,  яловичиною, качкою, печеними овочами.

Доставка по Києву кур'єром від 5 баночок - безкоштовна.
Доставка по Україні Новогою Поштою.

&nbsp;",,20161106,recipe,http://nabazari.in.ua/product/sous-mr-caramba-vishnya-ta-chasnik/,http://nabazari.in.ua/wp-content/uploads/vishnya-ta-chasnik.jpg|http://nabazari.in.ua/wp-content/uploads/вишня-та-часник.jpg,"vishnya-ta-chasnik|Вишня та часник",|,|,"Соус Mr. Caramba Вишня та часник|Вишня та часник, вишня и чеснок",,,"Бакалія>Соуси, оцти",,,,,,publish,178,sous-mr-caramba-vishnya-ta-chasnik,,,0,0,0,open,closed,20161225,шт,,69,1,"готівкою|переказ на картку","на склад компанії-перевізника|кур'єр",,,,,,,,,,,,,,,,,,,,,,,,,
2662,"Соус Mr.Caramba Солодкий Чілі","Солодкий Чілі вирізняється солодким смаком і пекельним післясмаком.
<strong>Смакує з</strong>: м'ясом, рибою, креветками, макаронами.
Можна використовувати як заправку до салатів.

Доставка по Києву кур'єром від 5 баночок - безкоштовна.
Доставка по Україні Новогою Поштою.",,20161106,recipe,http://nabazari.in.ua/product/sous-mr-caramba-solodkij-chili/,http://nabazari.in.ua/wp-content/uploads/solodkui-chili-sauce-tajskij-karamba.jpeg|http://nabazari.in.ua/wp-content/uploads/solodkui-chili-sauce-тайский-карамба.jpeg,"solodkui-chili-sauce-tajskij-karamba|Солодкий Чілі",|,|,"Соус Mr.Caramba Солодкий Чілі|Солодкий Чілі, сладкий Чили",,,"Бакалія>Соуси, оцти",,,,,,publish,178,sous-mr-caramba-solodkij-chili,,,0,0,0,open,closed,20161225,шт,,199,1,"готівкою|переказ на картку","на склад компанії-перевізника|кур'єр",,,,,,,,,,,,,,,,,,,,,,,,,
2684,"Конфітюр Перець Чилі","Конфітюр обпалює гостротою, відтіняє приємною солодкістю. Загострює почуття пристрасті, яка має пронизливий смак.

Інгредієнти: цукор, перець гострий червоний чилі, перець солодкий, оцет яблучний, любов.

Об'єм: 200 мл

Ми доставляємо наші конфітюрчики по всій Україні Новою Поштою або можливий самовивіз з нашого офісу чи кур'єрська доставка по Києву.",,20161110,recipe,http://nabazari.in.ua/product/konfityur-perec-chili/,http://nabazari.in.ua/wp-content/uploads/chili-pepper-w.jpg|http://nabazari.in.ua/wp-content/uploads/1478236378_IMG_7422с.jpg,"chili-pepper-w|Перец Чилі",|,|,"Конфітюр Перець Чилі|Перец Чилі, перец Чили",,,"Солоденьке>Варення і джеми",,,,,,publish,181,konfityur-perec-chili,,,0,0,0,open,closed,20161225,шт,,99,1,"готівкою|переказ на картку|накладений платіж","самовивіз|на склад компанії-перевізника|кур'єр",,,,,,,,,,,,,,,,,,,,,,,,,
2686,"Банан у поєднанні з абрикосом","Коли насичена солодкість банана об'єднується разом з ароматним абрикосом і доповнюється виразними нотками кориці - виходить яскравий, злегка пряний смак, який дарує щиру і дитячу радість.

Інгредієнти: цукор, абрикос, банан, лимонний сік, мелена кориця, любов.

Об'єм: 200 мл

Ми доставляємо наші конфітюрчики по всій Україні Новою Поштою або можливий самовивіз з нашого офісу чи кур'єрська доставка по Києву.",,20161110,recipe,http://nabazari.in.ua/product/banan-u-poyednanni-z-abrikosom/,http://nabazari.in.ua/wp-content/uploads/banana-w.jpg|http://nabazari.in.ua/wp-content/uploads/1478428783_imageссщ.jpg,"banana-w|Банан у поєднанні з абрикосом",|,|,"Банан у поєднанні з абрикосом|Банан у поєднанні з абрикосом, банан в сочетании с абрикосом",,,"Солоденьке>Варення і джеми",,,,,,publish,181,banan-u-poyednanni-z-abrikosom,,,0,0,0,open,closed,20161225,шт,,59,1,"готівкою|переказ на картку|накладений платіж","самовивіз|на склад компанії-перевізника|кур'єр",,,,,,,,,,,,,,,,,,,,,,,,,
2688,"Гарбуз із корицею","Новий конфітюр - яскраве відображення осені, її смакове втілення в одній баночці. Своєрідна солодкість гарбуза і прянощі кориці створюють новий, досконалий смак. І, незважаючи на холодну і примхливу погоду, стає тепло, по-особливому затишно.

Інгредієнти: цукор, гарбуз, кориця, любов.

Об'єм: 200 мл

Ми доставляємо наші конфітюрчики по всій Україні Новою Поштою або можливий самовивіз з нашого офісу чи кур'єрська доставка по Києву.",,20161110,recipe,http://nabazari.in.ua/product/garbuz-iz-koriceyu/,http://nabazari.in.ua/wp-content/uploads/IMG_3458.jpg|http://nabazari.in.ua/wp-content/uploads/1477248422_IMG_3458.jpg,"Гарбуз із корицею, тыква с корицей|Гарбуз із  корицею","Гарбуз із корицею, тыква с корицей|","Гарбуз із корицею, тыква с корицей|","Гарбуз із корицею, тыква с корицей|Гарбуз із корицею, тыква с корицей",,,"Солоденьке>Варення і джеми",,,,,,publish,181,garbuz-iz-koriceyu,,,0,0,0,open,closed,20161110,шт,,59,1,"готівкою|переказ на картку|накладений платіж","самовивіз|на склад компанії-перевізника|кур'єр",,,,,,,,,,,,,,,,,,,,,,,,,
2690,"Полуниця з м'ятою для закоханих","Чудовий конфітюр для закоханих.
<strong>Зверніть увагу!</strong> При замовленні, будь ласка, уточнюйте обраний Вами варіант баночки конфітюра.

Інгредієнти: цукор, полуниця, м'ята, любов.

Об'єм: 200 мл

Ми доставляємо наші конфітюрчики по всій Україні Новою Поштою або можливий самовивіз з нашого офісу чи кур'єрська доставка по Києву.",,20161110,recipe,http://nabazari.in.ua/product/polunicya-z-myatoyu-dlya-zakoxanix/,http://nabazari.in.ua/wp-content/uploads/1476902998_kohana_kohanyi.jpg,"Полуниця з м'ятою",,,"Полуниця з м'ятою, клубника с мятой",,,"Солоденьке>Варення і джеми",,,,,,publish,181,polunicya-z-myatoyu-dlya-zakoxanix,,,0,0,0,open,closed,20161110,шт,,59,1,"готівкою|переказ на картку|накладений платіж","самовивіз|на склад компанії-перевізника|кур'єр",,,,,,,,,,,,,,,,,,,,,,,,,
2692,"Апельсин із віскі","Насичений, сміливий, яскравий і п'янкий, смачний мармелад «Апельсин + Віскі» стане найкращим подарунком для справжнього чоловіка.

Інгредієнти: цукор, апельсин, віскі, лимонна кислота (2%), пектин, любов.

Об'єм: 200 мл

Ми доставляємо наші конфітюрчики по всій Україні Новою Поштою або можливий самовивіз з нашого офісу чи кур'єрська доставка по Києву.",,20161110,recipe,http://nabazari.in.ua/product/apelsin-iz-viski/,http://nabazari.in.ua/wp-content/uploads/orange-whiski-w.jpg|http://nabazari.in.ua/wp-content/uploads/1476885126_для-настоящего-мужчины.jpg,"orange-whiski-w|Апельсин із віскі",|,|,"Апельсин із віскі|Апельсин із віскі, апельсин с виски",,,"Солоденьке>Варення і джеми",,,,,,publish,181,apelsin-iz-viski,,,0,0,0,open,closed,20161225,шт,,65,1,"готівкою|переказ на картку","самовивіз|на склад компанії-перевізника|кур'єр",,,,,,,,,,,,,,,,,,,,,,,,,
2694,"Смородина у поєднанні з ігристим вином","Особливий мармелад для особливої Леді - надзвичайно вишукане поєднання ігристого вина зі смородиною.
Тонкий аромат, насичений і в той же час свіжий, солодкий з м'якою кислинкою смак мармеладу «Для справжньої Леді» подарує Вам казкову атмосферу свята.

Інгредієнти: вино ""Ламбруско"", червона смородина, цукор, любов.

Об'єм: 200 мл

Ми доставляємо наші конфітюрчики по всій Україні Новою Поштою або можливий самовивіз з нашого офісу чи кур'єрська доставка по Києву.",,20161110,recipe,http://nabazari.in.ua/product/smorodina-u-poyednanni-z-igristim-vinom/,http://nabazari.in.ua/wp-content/uploads/dlya-ledi-1.jpg|http://nabazari.in.ua/wp-content/uploads/1476885294_для-леди-2-.jpg,"dlya-ledi-1|Смородина у поєднанні ігристого вина",|,|,"Смородина у поєднанні з ігристим вином|Смородина у поєднанні ігристого вина, смородина в сочетании игристого вина",,,"Солоденьке>Варення і джеми",,,,,,publish,181,smorodina-u-poyednanni-z-igristim-vinom,,,0,0,0,open,closed,20161225,шт,,65,1,"готівкою|переказ на картку|накладений платіж","самовивіз|на склад компанії-перевізника|кур'єр",,,,,,,,,,,,,,,,,,,,,,,,,
2696,"Імбирний мармелад","Мармелад з шматочків свіжого кореня імбиру - справжні ласощі для гурманів.
Гострий, пряний, солодкий, ароматний, він придатний як соус: до м'яса, риби, сиру і як топінг для морозива. Також його можна і потрібно додавати в чай.
Про корисні властивості кореня імбиру знають багато народів уже тисячі років - він допомагає травленню і імунітету. Крім того, у жінок він покращує гормональний фон, а у чоловіків потенцію.

Інгредієнти: цукор, корінь імбиру, лимонний сік, любов.

Об'єм: 200 мл

Ми доставляємо наші конфітюрчики по всій Україні Новою Поштою або можливий самовивіз з нашого офісу чи кур'єрська доставка по Києву.",,20161110,recipe,http://nabazari.in.ua/product/imbirnij-marmelad/,http://nabazari.in.ua/wp-content/uploads/ginger-solo-w.jpg|http://nabazari.in.ua/wp-content/uploads/1476978702_имбирное_200мл.jpg,"ginger-solo-w|Імбирний мармелад",|,|,"Імбирний мармелад|Імбирний мармелад, имбирный мармелад",,,"Солоденьке>Варення і джеми",,,,,,publish,181,imbirnij-marmelad,,,0,0,0,open,closed,20161225,шт,,79,1,"готівкою|переказ на картку|накладений платіж","самовивіз|на склад компанії-перевізника|кур'єр",,,,,,,,,,,,,,,,,,,,,,,,,
2699,"Вишня з калиною","Шматочки вишні в густому калиновому сиропі без кісточок - ласощі.
Згадаймо також надзвичайну корисність калини - це ж науково обгрунтоване ліки від усіляких застуд і від гіпертонії, вітаміну С в калині в два рази більше, ніж у лимоні.
Так що наша вишнево-калинова солодкість - це ще й турбота про себе і ближніх.
Вживати можна просто з чаєм.

Інгредієнти: цукор, вишня, калина, любов.

Об'єм: 200 мл

Ми доставляємо наші конфітюрчики по всій Україні Новою Поштою або можливий самовивіз з нашого офісу чи кур'єрська доставка по Києву.",,20161110,recipe,http://nabazari.in.ua/product/vishnya-z-kalinoyu/,http://nabazari.in.ua/wp-content/uploads/img_7316.jpg|http://nabazari.in.ua/wp-content/uploads/1476978754_калина_вишня_200мл.jpg,"Вишня з калиною|Вишня з калиною",|,|,"Вишня з калиною|Вишня з калиною, вишня с калиной",,,"Солоденьке>Варення і джеми",,,,,,publish,181,vishnya-z-kalinoyu,,,0,0,0,open,closed,20161225,шт,,65,1,"готівкою|переказ на картку|накладений платіж","самовивіз|на склад компанії-перевізника|кур'єр",,,,,,,,,,,,,,,,,,,,,,,,,
2701,"Журавлиний соус","Цей соус зроблений з свіжовичавленого журавлинного соку і солодкого мускатного вина.
Журавлина має природний терпкий смак і тонкий неповторний аромат, і її кислуватий смак разом з легкої нудотністю білого мускатного вина чудово поєднуються з будь-яким сиром.
Цілком очевидно також, що це готовий соус до качки, індички або дичини.

Інгредієнти: цукор, журавлина, вино біле напівсолодке, любов.

Об'єм: 200 мл.

Ми доставляємо наші конфітюрчики по всій Україні Новою Поштою або можливий самовивіз з нашого офісу чи кур'єрська доставка по Києву.",,20161110,recipe,http://nabazari.in.ua/product/zhuravlinij-sous/,http://nabazari.in.ua/wp-content/uploads/img_7318.jpg|http://nabazari.in.ua/wp-content/uploads/1476978783_клюква-вино_200мл.jpg,"Журавлиний соус|Журавлиний соус",|,|,"Журавлиний соус|Журавлиний соус, к'люквенный соус",,,"Солоденьке>Варення і джеми",,,,,,publish,181,zhuravlinij-sous,,,0,0,0,open,closed,20161225,шт,,65,1,"готівкою|переказ на картку|накладений платіж","самовивіз|на склад компанії-перевізника|кур'єр",,,,,,,,,,,,,,,,,,,,,,,,,
